date,precipitation,snowfall,snowdepth,avgwindspeed,weather,avgtemperature,avgtemperature_comaprision
2013-10-13,0.07,0.0,0.0,7.16,fog,64.5,more than global average
2013-10-20,0.0,0.0,0.0,2.68,fog,54.0,less than global average
2010-08-23,0.0,0.0,0.0,4.25,fog,80.5,more than global average
2016-02-22,0.87,0.0,0.0,6.26,fog,51.0,less than global average
2016-02-23,0.19,0.0,0.0,6.26,fog,44.5,less than global average
2013-11-12,0.01,0.0,0.0,6.93,fog,48.0,less than global average
2010-09-11,0.1,0.0,0.0,4.47,fog,72.5,more than global average
2016-03-06,0.04,0.0,0.0,3.58,fog,47.5,less than global average
2010-09-27,0.7,0.0,0.0,8.72,fog,72.5,more than global average
2016-03-21,0.0,0.0,0.0,5.37,fog,47.0,less than global average
2013-12-08,0.05,0.0,0.0,8.05,fog,37.5,less than global average
2016-03-25,0.04,0.0,0.0,9.84,fog,70.0,more than global average
2016-03-27,0.73,0.0,0.0,4.7,fog,56.5,less than global average
2010-11-03,0.02,0.0,0.0,4.03,fog,50.5,less than global average
2016-03-28,0.08,0.0,0.0,6.71,fog,64.5,more than global average
2016-04-02,0.25,0.0,0.0,10.29,fog,63.5,less than global average
2013-12-23,1.95,0.0,0.0,8.05,fog,57.5,less than global average
2013-12-30,0.0,0.0,0.0,1.79,fog,44.0,less than global average
2016-05-06,0.68,0.0,0.0,3.8,fog,58.5,less than global average
2010-11-19,0.0,0.0,0.0,1.79,fog,47.5,less than global average
2016-05-22,0.22,0.0,0.0,4.03,fog,61.5,less than global average
2010-12-12,0.4,0.0,0.0,7.61,fog,44.0,less than global average
2016-05-30,0.5,0.0,0.0,4.92,fog,75.0,more than global average
2010-12-13,0.0,0.0,0.0,11.18,fog,30.5,less than global average
2016-06-03,0.07,0.0,0.0,4.25,fog,80.5,more than global average
2014-02-22,0.0,0.0,0.0,2.01,fog,50.0,less than global average
2016-06-12,0.0,0.0,0.0,6.93,fog,81.5,more than global average
2011-01-01,0.28,0.0,0.0,4.25,fog,51.0,less than global average
2016-06-17,0.1,0.0,0.0,7.61,fog,75.0,more than global average
2011-01-08,0.0,0.0,0.0,6.71,fog,34.0,less than global average
2011-01-10,0.12,0.3,0.0,4.7,fog,30.0,less than global average
2016-06-22,0.12,0.0,0.0,6.93,fog,82.0,more than global average
2014-04-08,0.01,0.0,0.0,6.71,fog,61.0,less than global average
2011-02-02,0.18,0.0,0.0,14.32,fog,56.0,less than global average
2016-07-30,0.03,0.0,0.0,4.92,fog,84.5,more than global average
2011-02-04,0.45,0.0,0.0,3.13,fog,35.0,less than global average
2016-08-09,0.0,0.0,0.0,5.59,fog,83.0,more than global average
2011-02-11,0.0,0.0,0.0,1.12,fog,36.0,less than global average
2014-05-08,0.0,0.0,0.0,6.26,fog,72.0,more than global average
2011-02-25,0.05,0.0,0.0,16.33,fog,57.5,less than global average
2014-05-16,0.18,0.0,0.0,7.16,fog,64.0,more than global average
2011-02-28,0.62,0.0,0.0,14.32,fog,69.0,more than global average
2016-09-01,0.01,0.0,0.0,4.7,fog,82.5,more than global average
2016-09-02,1.13,0.0,0.0,11.41,fog,69.5,more than global average
2016-09-19,1.3,0.0,0.0,5.59,fog,75.0,more than global average
2011-03-26,0.34,0.0,0.0,8.05,fog,44.5,less than global average
2016-09-30,0.14,0.0,0.0,7.61,fog,77.0,more than global average
2011-03-27,0.07,0.0,0.0,6.93,fog,37.5,less than global average
2016-10-07,0.36,0.0,0.0,9.4,fog,69.5,more than global average
2014-06-07,0.0,0.0,0.0,2.91,fog,73.5,more than global average
2011-04-08,0.06,0.0,0.0,5.14,fog,67.5,more than global average
2011-04-10,0.0,0.0,0.0,3.8,fog,62.0,less than global average
2016-10-11,0.0,0.0,0.0,3.36,fog,55.5,less than global average
2016-11-03,0.01,0.0,0.0,5.14,fog,69.5,more than global average
2014-07-16,0.0,0.0,0.0,3.13,fog,72.0,more than global average
2016-11-06,0.0,0.0,0.0,1.57,fog,54.0,less than global average
2016-11-07,0.0,0.0,0.0,3.8,fog,51.0,less than global average
2011-05-08,0.12,0.0,0.0,3.36,fog,62.0,less than global average
2016-11-08,0.0,0.0,0.0,2.91,fog,50.0,less than global average
2014-08-17,0.0,0.0,0.0,2.24,fog,79.5,more than global average
2011-05-09,0.0,0.0,0.0,1.57,fog,65.0,more than global average
2016-11-17,0.0,0.0,0.0,0.67,fog,53.0,less than global average
2011-05-19,0.0,0.0,0.0,2.91,fog,65.5,more than global average
2014-09-13,0.02,0.0,0.0,5.37,fog,74.5,more than global average
2014-09-22,0.0,0.0,0.0,2.68,fog,68.5,more than global average
2016-12-11,0.0,0.0,0.0,2.91,fog,34.5,less than global average
2011-05-28,0.0,0.0,0.0,4.03,fog,75.5,more than global average
2016-12-13,0.0,0.0,0.0,2.68,fog,46.5,less than global average
2011-06-01,0.0,0.0,0.0,2.46,fog,82.5,more than global average
2016-12-19,0.21,0.0,0.0,9.62,fog,40.5,less than global average
2016-12-28,0.0,0.0,0.0,2.91,fog,48.0,less than global average
2014-12-08,0.13,0.0,0.0,8.5,fog,39.5,less than global average
2017-01-04,0.0,0.0,0.0,5.82,fog,52.5,less than global average
2014-12-16,0.32,0.0,0.0,3.13,fog,44.5,less than global average
2017-01-17,0.04,0.0,0.0,8.28,fog,54.5,less than global average
2014-12-26,0.0,0.0,0.0,1.57,fog,44.0,less than global average
2011-07-05,0.0,0.0,0.0,3.8,fog,81.0,more than global average
2015-01-03,0.16,0.0,0.0,3.8,fog,48.5,less than global average
2011-07-06,0.22,0.0,0.0,6.26,fog,81.0,more than global average
2011-07-07,0.06,0.0,0.0,5.82,fog,82.0,more than global average
2015-01-18,0.49,0.0,0.0,5.37,fog,50.5,less than global average
2017-02-15,0.34,0.0,0.0,5.37,fog,47.5,less than global average
2011-07-25,0.07,0.0,0.0,4.92,fog,85.5,more than global average
2017-03-14,0.25,0.0,0.0,10.51,fog,42.0,less than global average
2015-02-27,0.0,0.0,3.1,3.13,fog,34.0,less than global average
2011-08-06,4.31,0.0,0.0,5.37,fog,81.0,more than global average
2017-03-21,0.2,0.0,0.0,5.82,fog,66.0,more than global average
2017-03-27,0.06,0.0,0.0,9.17,fog,69.0,more than global average
2015-03-19,0.34,0.0,0.0,4.92,fog,47.0,less than global average
2015-03-26,0.13,0.0,0.0,10.51,fog,66.0,more than global average
2011-09-13,0.0,0.0,0.0,2.68,fog,75.5,more than global average
2017-03-31,0.42,0.0,0.0,10.74,fog,68.5,more than global average
2015-04-07,0.11,0.0,0.0,5.14,fog,66.5,more than global average
2011-09-17,0.23,0.0,0.0,8.05,fog,58.0,less than global average
2015-04-21,0.63,0.0,0.0,4.92,fog,61.0,less than global average
2017-04-19,0.0,0.0,0.0,3.58,fog,62.0,less than global average
2015-05-10,0.22,0.0,0.0,9.4,fog,73.0,more than global average
2011-09-23,0.68,0.0,0.0,3.58,fog,70.0,more than global average
2015-05-27,0.3,0.0,0.0,6.71,fog,78.0,more than global average
2015-06-09,0.31,0.0,0.0,7.61,fog,78.0,more than global average
2017-04-30,0.02,0.0,0.0,10.51,fog,78.0,more than global average
2017-05-05,1.48,0.0,0.0,15.88,fog,67.0,more than global average
2015-06-20,0.01,0.0,0.0,9.4,fog,83.5,more than global average
2017-05-14,0.0,0.0,0.0,7.16,fog,65.0,more than global average
2015-06-21,0.0,0.0,0.0,6.49,fog,84.0,more than global average
2011-11-03,0.17,0.0,0.0,4.03,fog,51.5,less than global average
2011-11-07,0.0,0.0,0.0,0.89,fog,54.5,less than global average
2015-07-14,0.0,0.0,0.0,9.62,fog,79.0,more than global average
2015-07-20,0.0,0.0,0.0,4.47,fog,82.5,more than global average
2017-06-19,0.09,0.0,0.0,11.86,fog,81.0,more than global average
2011-11-22,0.0,0.0,0.0,6.93,fog,69.0,more than global average
2017-06-24,0.46,0.0,0.0,7.83,fog,81.0,more than global average
2015-09-09,0.21,0.0,0.0,6.04,fog,81.0,more than global average
2011-11-23,0.18,0.0,0.0,12.08,fog,61.5,less than global average
2015-09-24,0.2,0.0,0.0,9.17,fog,68.0,more than global average
2011-11-28,0.02,0.0,0.0,8.72,fog,65.5,more than global average
2017-07-03,0.15,0.0,0.0,2.91,fog,81.5,more than global average
2015-11-05,0.0,0.0,0.0,2.46,fog,68.5,more than global average
2011-12-07,0.54,0.0,0.0,13.42,fog,57.0,less than global average
2015-11-15,0.0,0.0,0.0,0.67,fog,47.5,less than global average
2015-12-05,0.0,0.0,0.0,3.8,fog,42.5,less than global average
2011-12-21,0.25,0.0,0.0,9.62,fog,60.0,less than global average
2015-12-12,0.0,0.0,0.0,4.47,fog,64.0,more than global average
2015-12-23,1.68,0.0,0.0,9.17,fog,67.0,more than global average
2017-08-12,0.48,0.0,0.0,5.37,fog,82.5,more than global average
2015-12-27,0.0,0.0,0.0,9.4,fog,70.0,more than global average
2017-08-29,0.22,0.0,0.0,8.5,fog,67.5,more than global average
2015-12-29,0.1,0.0,0.0,4.25,fog,63.5,less than global average
2017-09-07,0.0,0.0,0.0,2.91,fog,64.5,more than global average
2016-01-07,0.0,0.0,0.0,5.82,fog,40.5,less than global average
2012-01-17,0.1,0.0,0.0,14.99,fog,53.5,less than global average
2017-09-12,0.63,0.0,0.0,10.74,fog,71.0,more than global average
2012-01-21,0.42,0.0,0.0,7.61,fog,47.0,less than global average
2016-01-23,0.01,0.0,1.2,7.83,fog,28.0,less than global average
2016-02-02,0.0,0.0,0.0,8.28,fog,54.5,less than global average
2017-10-07,0.15,0.0,0.0,6.26,fog,72.5,more than global average
2016-02-09,0.0,0.0,0.0,6.49,fog,36.5,less than global average
2012-02-06,0.0,0.0,0.0,0.0,fog,40.0,less than global average
2017-10-16,0.25,0.0,0.0,5.82,fog,60.0,less than global average
2017-10-22,0.0,0.0,0.0,3.13,fog,65.0,more than global average
2016-02-15,0.33,0.2,0.0,4.03,fog,29.0,less than global average
2016-03-03,0.03,0.0,0.0,6.04,fog,38.5,less than global average
2012-02-27,0.24,0.0,0.0,2.01,fog,41.0,less than global average
2017-11-07,0.1,0.0,0.0,6.49,fog,53.5,less than global average
2016-03-07,0.0,0.0,0.0,7.61,fog,51.5,less than global average
2012-02-28,0.0,0.0,0.0,4.25,fog,53.5,less than global average
2017-11-12,0.03,0.0,0.0,1.57,fog,38.5,less than global average
2016-03-15,0.0,0.0,0.0,3.36,fog,66.5,more than global average
2012-03-18,0.87,0.0,0.0,2.24,fog,64.0,more than global average
2017-12-09,0.3,0.0,0.0,5.82,fog,33.0,less than global average
2012-03-25,0.03,0.0,0.0,3.8,fog,62.0,less than global average
2016-04-23,0.0,0.0,0.0,4.92,fog,69.0,more than global average
2017-12-19,0.0,0.0,0.0,4.47,fog,53.0,less than global average
2017-12-21,0.0,0.0,0.0,4.47,fog,44.5,less than global average
2016-04-28,0.24,0.0,0.0,5.59,fog,74.5,more than global average
2017-12-24,0.0,0.0,0.0,7.38,fog,52.0,less than global average
2016-05-10,0.0,0.0,0.0,5.37,fog,74.5,more than global average
2016-05-12,0.56,0.0,0.0,3.58,fog,72.5,more than global average
2016-05-31,0.0,0.0,0.0,5.37,fog,77.5,more than global average
2016-06-05,0.69,0.0,0.0,10.96,fog,79.5,more than global average
2016-06-06,0.04,0.0,0.0,8.72,fog,76.5,more than global average
2016-06-25,0.0,0.0,0.0,6.26,fog,78.0,more than global average
2016-06-26,0.0,0.0,0.0,3.8,fog,74.5,more than global average
2018-02-04,0.61,0.0,0.0,6.49,fog,44.5,less than global average
2016-07-12,0.37,0.0,0.0,3.13,fog,80.5,more than global average
2018-03-01,0.59,0.0,0.0,4.47,fog,53.5,less than global average
2016-07-16,1.98,0.0,0.0,6.26,fog,78.5,more than global average
2012-07-11,0.45,0.0,0.0,4.03,fog,74.0,more than global average
2018-03-06,0.45,0.0,0.0,4.47,fog,37.0,less than global average
2016-07-27,0.0,0.0,0.0,2.01,fog,85.5,more than global average
2016-08-04,1.02,0.0,0.0,6.71,fog,78.0,more than global average
2018-03-18,0.01,0.0,0.0,6.04,fog,50.0,less than global average
2016-08-07,0.39,0.0,0.0,4.92,fog,80.0,more than global average
2018-03-21,0.05,0.0,0.0,6.93,fog,37.0,less than global average
2018-03-28,0.0,0.0,0.0,10.74,fog,59.5,less than global average
2016-09-23,0.0,0.0,0.0,4.47,fog,76.0,more than global average
2018-04-07,0.99,0.0,0.0,8.05,fog,47.5,less than global average
2016-09-24,0.0,0.0,0.0,1.34,fog,78.0,more than global average
2012-09-03,0.91,0.0,0.0,3.8,fog,80.0,more than global average
2016-10-02,0.0,0.0,0.0,2.68,fog,70.5,more than global average
2012-09-05,0.0,0.0,0.0,9.84,fog,81.0,more than global average
2016-10-03,0.0,0.0,0.0,3.13,fog,70.5,more than global average
2018-05-10,0.18,0.0,0.0,9.17,fog,73.0,more than global average
2016-10-12,0.0,0.0,0.0,1.57,fog,60.5,less than global average
2018-05-15,0.02,0.0,0.0,8.72,fog,78.5,more than global average
2016-10-13,0.0,0.0,0.0,2.68,fog,63.5,less than global average
2012-09-30,0.0,0.0,0.0,2.46,fog,65.5,more than global average
2018-05-16,0.76,0.0,0.0,6.71,fog,76.5,more than global average
2018-05-19,0.59,0.0,0.0,8.5,fog,72.0,more than global average
2012-10-13,0.0,0.0,0.0,3.36,fog,54.5,less than global average
2016-10-20,0.0,0.0,0.0,3.8,fog,73.5,more than global average
2016-10-29,0.0,0.0,0.0,4.7,fog,63.0,less than global average
2012-10-28,0.03,0.0,0.0,9.84,fog,57.5,less than global average
2016-11-14,0.27,0.0,0.0,4.47,fog,49.0,less than global average
2012-11-13,0.18,0.0,0.0,6.71,fog,52.5,less than global average
2018-06-23,0.18,0.0,0.0,8.72,fog,83.0,more than global average
2016-12-04,0.32,0.0,0.0,3.58,fog,44.0,less than global average
2012-12-06,0.0,0.0,0.0,6.71,fog,44.0,less than global average
2018-07-11,0.05,0.0,0.0,3.8,fog,81.5,more than global average
2016-12-17,0.01,0.0,0.0,6.49,fog,38.5,less than global average
2018-07-12,0.01,0.0,0.0,7.61,fog,79.5,more than global average
2016-12-26,0.04,0.0,0.0,4.92,fog,53.5,less than global average
2018-08-05,0.0,0.0,0.0,3.36,fog,82.5,more than global average
2016-12-29,0.35,0.0,0.0,7.83,fog,51.0,less than global average
2018-08-11,0.04,0.0,0.0,4.47,fog,81.5,more than global average
2013-01-01,0.21,0.0,0.0,6.49,fog,46.5,less than global average
2017-01-01,0.54,0.0,0.0,6.49,fog,45.5,less than global average
2017-01-23,0.28,0.0,0.0,9.84,fog,51.5,less than global average
2018-09-01,0.19,0.0,0.0,4.92,fog,82.0,more than global average
2018-09-12,0.13,0.0,0.0,5.14,fog,80.0,more than global average
2017-02-08,0.09,0.0,0.0,5.82,fog,64.0,more than global average
2013-01-30,0.35,0.0,0.0,18.12,fog,66.5,more than global average
2018-09-17,1.32,0.0,0.0,11.63,fog,80.0,more than global average
2017-02-24,0.0,0.0,0.0,3.58,fog,63.5,less than global average
2018-09-23,0.0,0.0,0.0,5.37,fog,70.0,more than global average
2018-09-24,0.0,0.0,0.0,5.82,fog,69.0,more than global average
2013-02-16,0.39,0.7,0.0,4.03,fog,39.5,less than global average
2018-09-29,0.0,0.0,0.0,3.36,fog,71.0,more than global average
2013-02-23,0.92,0.0,0.0,2.46,fog,40.0,less than global average
2017-03-08,0.05,0.0,0.0,8.5,fog,57.5,less than global average
2018-10-06,0.0,0.0,0.0,3.58,fog,75.0,more than global average
2017-03-20,0.0,0.0,0.0,3.58,fog,48.0,less than global average
2018-10-19,0.0,0.0,0.0,3.13,fog,54.0,less than global average
2017-04-03,0.4,0.0,0.0,9.17,fog,63.0,less than global average
2017-04-05,0.32,0.0,0.0,6.71,fog,65.5,more than global average
2013-03-12,0.65,0.0,0.0,9.84,fog,58.5,less than global average
2017-04-06,0.09,0.0,0.0,15.21,fog,60.0,less than global average
2013-04-06,0.0,0.0,0.0,7.61,fog,51.5,less than global average
2018-11-07,0.0,0.0,0.0,1.34,fog,61.0,less than global average
2018-11-17,0.0,0.0,0.0,1.57,fog,46.0,less than global average
2017-04-18,0.03,0.0,0.0,9.62,fog,67.5,more than global average
2017-04-25,2.17,0.0,0.0,6.93,fog,64.0,more than global average
2013-04-23,0.13,0.0,0.0,4.47,fog,57.0,less than global average
2018-12-21,0.04,0.0,0.0,14.99,fog,55.5,less than global average
2017-05-13,0.23,0.0,0.0,4.47,fog,59.0,less than global average
2018-12-27,0.02,0.0,0.0,5.14,fog,41.5,less than global average
2018-12-31,0.13,0.0,0.0,8.05,fog,57.0,less than global average
2017-05-22,0.3,0.0,0.0,8.05,fog,74.0,more than global average
2017-05-23,0.69,0.0,0.0,4.47,fog,69.0,more than global average
2019-01-03,0.21,0.0,0.0,2.68,fog,51.0,less than global average
2017-05-29,0.08,0.0,0.0,3.13,fog,75.5,more than global average
2019-01-13,1.04,0.0,0.0,7.38,fog,34.5,less than global average
2017-06-04,0.38,0.0,0.0,5.82,fog,75.5,more than global average
2013-06-15,0.0,0.0,0.0,4.47,fog,71.0,more than global average
2019-01-23,0.04,0.0,0.0,7.83,fog,47.5,less than global average
2019-02-27,0.29,0.0,0.0,3.13,fog,45.0,less than global average
2017-07-05,0.47,0.0,0.0,2.46,fog,79.5,more than global average
2019-02-28,0.0,0.0,0.0,5.82,fog,52.0,less than global average
2017-07-16,0.05,0.0,0.0,5.14,fog,82.0,more than global average
2019-03-08,0.1,0.0,0.0,4.7,fog,44.0,less than global average
2013-08-04,0.0,0.0,0.0,4.25,fog,75.0,more than global average
2017-07-22,0.0,0.0,0.0,10.74,fog,88.5,more than global average
2013-08-06,0.14,0.0,0.0,5.82,fog,75.5,more than global average
2019-04-03,0.0,0.0,0.0,4.7,fog,50.0,less than global average
2019-04-08,1.98,0.0,0.0,8.5,fog,69.0,more than global average
2017-08-07,0.04,0.0,0.0,10.96,fog,83.0,more than global average
2019-04-09,0.04,0.0,0.0,5.82,fog,67.5,more than global average
2017-08-13,0.73,0.0,0.0,6.26,fog,77.0,more than global average
2017-08-21,0.0,0.0,0.0,3.13,fog,82.0,more than global average
2013-08-25,0.0,0.0,0.0,4.92,fog,70.0,more than global average
2019-04-12,0.65,0.0,0.0,9.17,fog,64.0,more than global average
2019-04-30,0.0,0.0,0.0,8.5,fog,73.0,more than global average
2017-09-13,0.0,0.0,0.0,6.71,fog,72.5,more than global average
2019-05-03,0.0,0.0,0.0,8.28,fog,73.5,more than global average
2017-09-22,0.0,0.0,0.0,2.24,fog,75.0,more than global average
2013-09-07,0.0,0.0,0.0,1.12,fog,70.5,more than global average
2017-10-20,0.0,0.0,0.0,2.01,fog,60.0,less than global average
2019-05-11,0.18,0.0,0.0,5.37,fog,72.5,more than global average
2017-10-21,0.0,0.0,0.0,2.01,fog,63.5,less than global average
2017-10-23,1.12,0.0,0.0,10.74,fog,68.5,more than global average
2013-09-22,0.43,0.0,0.0,7.16,fog,67.0,more than global average
2019-05-21,0.0,0.0,0.0,5.82,fog,74.0,more than global average
2019-06-12,0.35,0.0,0.0,6.71,fog,66.5,more than global average
2017-11-08,0.13,0.0,0.0,8.28,fog,44.0,less than global average
2013-10-05,0.0,0.0,0.0,2.24,fog,75.0,more than global average
2017-11-09,0.27,0.0,0.0,4.03,fog,47.5,less than global average
2019-06-28,1.09,0.0,0.0,3.8,fog,83.5,more than global average
2013-10-11,0.02,0.0,0.0,2.68,fog,62.5,less than global average
2013-10-14,0.11,0.0,0.0,7.61,fog,60.5,less than global average
2019-07-07,0.21,0.0,0.0,6.04,fog,84.0,more than global average
2017-12-01,0.0,0.0,0.0,5.14,fog,52.0,less than global average
2013-10-15,0.0,0.0,0.0,5.14,fog,62.5,less than global average
2013-10-16,0.0,0.0,0.0,1.12,fog,65.5,more than global average
2019-07-15,0.35,0.0,0.0,4.25,fog,82.5,more than global average
2017-12-18,0.0,0.0,0.0,2.01,fog,48.0,less than global average
2019-07-17,0.03,0.0,0.0,8.95,fog,87.0,more than global average
2017-12-20,0.42,0.0,0.0,2.46,fog,52.0,less than global average
2013-10-29,0.0,0.0,0.0,1.79,fog,61.5,less than global average
2017-12-25,0.0,0.0,0.0,7.61,fog,38.5,less than global average
2013-11-02,0.0,0.0,0.0,4.03,fog,60.5,less than global average
2019-07-24,0.0,0.0,0.0,4.7,fog,73.0,more than global average
2019-08-02,0.21,0.0,0.0,5.14,fog,77.5,more than global average
2018-01-17,0.49,5.9,0.0,5.82,fog,30.5,less than global average
2013-11-27,0.71,0.0,0.0,6.26,fog,40.0,less than global average
2018-01-29,0.59,0.0,0.0,8.05,fog,42.5,less than global average
2019-08-16,0.64,0.0,0.0,3.13,fog,79.0,more than global average
2013-12-11,0.0,0.0,0.0,2.91,fog,36.5,less than global average
2018-02-13,0.0,0.0,0.0,8.72,fog,40.5,less than global average
2018-02-16,0.02,0.0,0.0,13.42,fog,68.5,more than global average
2013-12-29,1.94,0.0,0.0,7.16,fog,53.0,less than global average
2019-09-10,0.0,0.0,0.0,3.8,fog,79.5,more than global average
2018-02-19,0.3,0.0,0.0,2.46,fog,45.0,less than global average
2019-09-12,0.0,0.0,0.0,4.03,fog,83.5,more than global average
2018-02-20,0.0,0.0,0.0,3.36,fog,61.0,less than global average
2019-09-13,0.01,0.0,0.0,8.95,fog,76.5,more than global average
2018-02-21,0.0,0.0,0.0,8.95,fog,70.0,more than global average
2014-01-22,0.0,0.0,0.0,4.47,fog,24.0,less than global average
2019-09-17,0.07,0.0,0.0,5.82,fog,77.0,more than global average
2018-03-17,0.27,0.0,0.0,6.26,fog,52.5,less than global average
2014-01-28,0.18,1.2,0.0,8.28,fog,25.5,less than global average
